station_id,name,short_name,lat,lon,region_id,rental_methods/0,rental_methods/1,capacity,eightd_has_key_dispenser
3284,E 88 St & Park Ave,7293.1,40.7814107,-73.95595908,71,KEY,CREDITCARD,41,FALSE
3285,W 87 St  & Amsterdam Ave,7458.03,40.78839,-73.9747,71,KEY,CREDITCARD,43,FALSE
3286,E 89 St & 3 Ave,7265.1,40.7806284,-73.9521667,71,KEY,CREDITCARD,35,FALSE
3288,E 88 St & 1 Ave,7235.13,40.778301,-73.9488134,71,KEY,CREDITCARD,39,FALSE
3289,W 90 St & Amsterdam Ave,7432.04,40.79017948,-73.97288918,71,KEY,CREDITCARD,31,FALSE
3290,E 89 St & York Ave,7204.08,40.7779453,-73.946041,71,KEY,CREDITCARD,35,FALSE
3292,5 Ave & E 93 St,7372.1,40.7857851,-73.957481,71,KEY,CREDITCARD,43,TRUE
3293,W 92 St & Broadway,7502.01,40.7921,-73.9739,71,KEY,CREDITCARD,24,FALSE
3294,E 91 St & Park Ave,7344.05,40.7835016,-73.955327,71,KEY,CREDITCARD,35,FALSE
3295,Central Park W & W 96 St,7499.05,40.79127,-73.964839,71,KEY,CREDITCARD,59,TRUE
3296,Coming Soon: E 93 St & 2 Ave,7286.11,40.78250565,-73.94887805,71,KEY,CREDITCARD,0,FALSE
3297,6 St & 7 Ave,3834.1,40.6686627,-73.97988067,71,KEY,CREDITCARD,21,FALSE
3298,Warren St & Court St,4413.08,40.686371,-73.99383324,71,KEY,CREDITCARD,23,FALSE
3299,Coming Soon: E 98 St & Lexington Ave,7443.11,40.78727854,-73.95010516,71,KEY,CREDITCARD,0,FALSE
3300,Prospect Park West & 8 St,3722.04,40.66514682,-73.97637606,71,KEY,CREDITCARD,25,TRUE
3301,Columbus Ave & W 95 St,7520.07,40.7919557,-73.968087,71,KEY,CREDITCARD,39,FALSE
3302,Columbus Ave & W 103 St,7595.17,40.7969347,-73.96434123,71,KEY,CREDITCARD,23,FALSE
3303,Butler St & Court St,4339.01,40.6849894,-73.99440329,71,KEY,CREDITCARD,25,FALSE
3304,6 Ave & 9 St,3803.09,40.668127,-73.98377641,71,KEY,CREDITCARD,27,FALSE
3305,E 91 St & 2 Ave,7286.01,40.7811223,-73.94965589,71,KEY,CREDITCARD,39,FALSE
3306,10 St & 7 Ave,3762.08,40.6662078,-73.98199886,71,KEY,CREDITCARD,23,FALSE
3307,West End Ave & W 94 St,7524.09,40.7941654,-73.974124,71,KEY,CREDITCARD,31,FALSE
3308,Kane St & Clinton St,4455.11,40.6861758,-73.99645295,71,KEY,CREDITCARD,27,FALSE
3309,E 97 St & 3 Ave,7365.08,40.7859201,-73.94860294,71,KEY,CREDITCARD,30,FALSE
3310,14 St & 7 Ave,3731.11,40.663779,-73.98396846,71,KEY,CREDITCARD,24,FALSE
3311,Columbia St & Kane St,4422.05,40.68763155,-74.0016256,71,KEY,CREDITCARD,21,FALSE
3312,1 Ave & E 94 St,7286.05,40.7817212,-73.94594,71,KEY,CREDITCARD,39,FALSE
3313,6 Ave & 12 St,3803.05,40.6663181,-73.9854617,71,KEY,CREDITCARD,29,FALSE
3314,W 95 St & Broadway,7541.01,40.7937704,-73.971888,71,KEY,CREDITCARD,32,FALSE
3315,Henry St & Degraw St,4380.08,40.6847514,-73.99917254,71,KEY,CREDITCARD,23,FALSE
3316,W 104 St & Amsterdam Ave,7610.14,40.7989937,-73.96621738,71,KEY,CREDITCARD,47,FALSE
3317,10 St & 5 Ave,3842.08,40.6686273,-73.98700053,71,KEY,CREDITCARD,24,FALSE
3318,Coming Soon: 2 Ave & E 96 St,7333.02,40.7839636,-73.9471673,71,KEY,CREDITCARD,0,FALSE
3319,14 St & 5 Ave,3771.06,40.666287,-73.98895053,71,KEY,CREDITCARD,18,FALSE
3320,Central Park West & W 100 St,7538.01,40.793393,-73.9635556,71,KEY,CREDITCARD,31,TRUE
3321,Clinton St & Union St,4266.03,40.6831164,-73.99785267,71,KEY,CREDITCARD,25,FALSE
3322,12 St & 4 Ave,3882.01,40.668603,-73.9904394,71,KEY,CREDITCARD,25,FALSE
3323,W 106 St & Central Park West,7606.01,40.7981856,-73.9605909,71,KEY,CREDITCARD,59,TRUE
3324,3 Ave & 14 St,3850.03,40.6685455,-73.99333264,71,KEY,CREDITCARD,25,FALSE
3325,E 95 St & 3 Ave,7365.13,40.7849032,-73.950503,71,KEY,CREDITCARD,31,FALSE
3326,Clinton St & Centre St,4045.01,40.67434,-74.00194698,71,KEY,CREDITCARD,21,FALSE
3327,3 Ave & E 100 St,7414.17,40.7877214,-73.94728331,71,KEY,CREDITCARD,27,FALSE
3328,W 100 St & Manhattan Ave,7538.14,40.795,-73.9645,71,KEY,CREDITCARD,39,FALSE
3329,Degraw St & Smith St,4298.05,40.6829151,-73.99318208,71,KEY,CREDITCARD,27,FALSE
3330,Henry St & Bay St,3972.08,40.6725058,-74.00494695,71,KEY,CREDITCARD,19,FALSE
3331,Riverside Dr & W 104 St,7623.13,40.8013434,-73.97114574,71,KEY,CREDITCARD,39,TRUE
3332,Degraw St & Hoyt St,4258.07,40.68199044,-73.99079025,71,KEY,CREDITCARD,19,FALSE
3333,Columbia St & Lorraine St,4103.08,40.6747055,-74.0075572,71,KEY,CREDITCARD,21,FALSE
3335,Union St & 4 Ave,4175.15,40.6772744,-73.98282002,71,KEY,CREDITCARD,28,FALSE
3336,E 97 St & Madison Ave,7393.09,40.787801,-73.953559,71,KEY,CREDITCARD,41,FALSE
3337,Coming Soon: Beard St & Otsego St,3981.03,40.672415,-74.011802,71,KEY,CREDITCARD,0,FALSE
3338,2 Ave & E 99 St,7386.1,40.7862586,-73.94552579,71,KEY,CREDITCARD,31,FALSE
3339,Berkeley Pl & 6 Ave,4134.06,40.6765304,-73.97846879,71,KEY,CREDITCARD,23,FALSE
3340,Wolcott St & Dwight St,4054.02,40.6753274,-74.0100698,71,KEY,CREDITCARD,21,FALSE
3341,Central Park West & W 102 St,7577.24,40.795346,-73.96186,71,KEY,CREDITCARD,59,TRUE
3342,Pioneer St & Richards St,4128.08,40.6777748,-74.0094613,71,KEY,CREDITCARD,23,FALSE
3343,W 107 St & Columbus Ave,7619.05,40.7997568,-73.96211287,71,KEY,CREDITCARD,23,FALSE
3344,Pioneer St & Van Brunt St,4169.04,40.679043,-74.011169,71,KEY,CREDITCARD,19,FALSE
3345,Madison Ave & E 99 St,7443.01,40.78948542,-73.95242929,71,KEY,CREDITCARD,35,FALSE
3346,Berkeley Pl & 7 Ave,4051.01,40.67514684,-73.97523209,71,KEY,CREDITCARD,29,FALSE
3347,Van Brunt St & Wolcott St,4095.03,40.6773429,-74.01275056,71,KEY,CREDITCARD,21,FALSE
3348,Coffey St & Conover St,4137.1,40.677236,-74.015665,71,KEY,CREDITCARD,15,FALSE
3349,Grand Army Plaza & Plaza St West,4010.15,40.6729679,-73.97087984,71,KEY,CREDITCARD,30,FALSE
3350,W 100 St & Broadway,7580.01,40.7973721,-73.97041192,71,KEY,CREDITCARD,39,FALSE
3351,E 102 St & 1 Ave,7407.13,40.7869946,-73.94164802,71,KEY,CREDITCARD,25,FALSE
3352,Coming Soon: Sigourney St & Columbia St,3940.04,40.67267243,-74.00879525,71,KEY,CREDITCARD,0,FALSE
3353,Reed St & Van Brunt St,4022.06,40.6747844,-74.01612847,71,KEY,CREDITCARD,24,FALSE
3354,3 St & Prospect Park West,3865.05,40.668132,-73.97363831,71,KEY,CREDITCARD,31,TRUE
3355,E 66 St & Madison Ave,6969.08,40.76800889,-73.96845281,71,KEY,CREDITCARD,25,FALSE
3356,Amsterdam Ave & W 66 St,7149.05,40.7746671,-73.98470567,71,KEY,CREDITCARD,21,FALSE
3357,W 106 St & Amsterdam Ave,7634.01,40.8008363,-73.96644925,71,KEY,CREDITCARD,35,FALSE
3358,Garfield Pl & 8 Ave,3978.13,40.6711978,-73.97484126,71,KEY,CREDITCARD,25,FALSE
3359,E 68 St & Madison Ave,6932.15,40.7691572,-73.96703464,71,KEY,CREDITCARD,35,FALSE
3360,Amsterdam Ave & W 79 St,7311.02,40.7829391,-73.9786517,71,KEY,CREDITCARD,25,FALSE
3361,Carroll St & 6 Ave,4019.06,40.6740886,-73.9787282,71,KEY,CREDITCARD,23,FALSE
3362,Madison Ave & E 82 St,7188.13,40.7781314,-73.96069399,71,KEY,CREDITCARD,34,FALSE
3363,E 102 St & Park Ave,7488.24,40.7904828,-73.95033068,71,KEY,CREDITCARD,33,FALSE
3364,Carroll St & 5 Ave,4060.09,40.6751622,-73.9814832,71,KEY,CREDITCARD,27,FALSE
3366,West End Ave & W 107 St,7650.05,40.8021174,-73.96818053,71,KEY,CREDITCARD,19,FALSE
3367,5 Ave & E 103 St,7511.19,40.7922553,-73.95249933,71,KEY,CREDITCARD,39,TRUE
3368,5 Ave & 3 St,3987.06,40.6728155,-73.98352355,71,KEY,CREDITCARD,30,FALSE
3369,Coming Soon: 83 St & East End Ave,7049.08,40.7730159,-73.94637823,71,KEY,CREDITCARD,0,FALSE
3370,78 St & 2 Ave,7057.07,40.7727966,-73.95577801,71,KEY,CREDITCARD,25,FALSE
3371,Coming Soon: 4 Ave & 2 Street,4028.05,40.67461342,-73.98501143,71,KEY,CREDITCARD,0,FALSE
3372,E 74 St & 1 Ave,6953.08,40.7689738,-73.95482273,71,KEY,CREDITCARD,39,FALSE
3373,3 St & 3 Ave,4028.03,40.6750705,-73.98775226,71,KEY,CREDITCARD,27,FALSE
3374,Central Park North & Adam Clayton Powell Blvd,7617.07,40.799484,-73.955613,71,KEY,CREDITCARD,36,FALSE
3375,3 Ave & E 72 St,7028.04,40.7699426,-73.96060712,71,KEY,CREDITCARD,35,FALSE
3376,E 65 St & 2 Ave,6860.12,40.76471852,-73.9622207,71,KEY,CREDITCARD,39,FALSE
3377,Carroll St & Bond St,4184.07,40.6786115,-73.99037292,71,KEY,CREDITCARD,25,FALSE
3378,E 76 St & Park Ave,7128.08,40.773763,-73.96222088,71,KEY,CREDITCARD,28,FALSE
3379,E 103 St & Lexington Ave,7463.09,40.7903051,-73.94755757,71,KEY,CREDITCARD,35,FALSE
3381,3 St & Hoyt St,4110.1,40.6777287,-73.99364123,71,KEY,CREDITCARD,21,FALSE
3382,Carroll St & Smith St,4225.14,40.680611,-73.99475825,71,KEY,CREDITCARD,31,FALSE
3383,Cathedral Pkwy & Broadway,7680.03,40.804213,-73.96699104,71,KEY,CREDITCARD,25,FALSE
3384,Smith St & 3 St,4151.01,40.6787242,-73.99599099,71,KEY,CREDITCARD,25,FALSE
3386,1 Pl & Clinton St,4193.14,40.6809591,-73.99905709,71,KEY,CREDITCARD,27,FALSE
3387,E 106 St & Madison Ave,7528.31,40.7934337,-73.94945003,71,KEY,CREDITCARD,25,FALSE
3388,President St & Henry St,4307.13,40.6828003,-73.99990419,71,KEY,CREDITCARD,25,FALSE
3389,Carroll St & Columbia St,4348.07,40.6830456,-74.00348559,71,KEY,CREDITCARD,28,FALSE
3390,E 109 St & 3 Ave,7504.12,40.79329668,-73.9432083,71,KEY,CREDITCARD,24,FALSE
3391,E 106 St & 1 Ave,7456.03,40.7892529,-73.93956237,71,KEY,CREDITCARD,25,FALSE
3392,Commerce St & Van Brunt St,4243.01,40.6812117,-74.00860912,71,KEY,CREDITCARD,19,FALSE
3393,Richards St & Delavan St,4202.04,40.6794327,-74.00785041,71,KEY,CREDITCARD,19,FALSE
3394,Columbia St & W 9 St,4086.05,40.6769993,-74.00647134,71,KEY,CREDITCARD,21,FALSE
3395,Henry St & W 9 St,4086.06,40.6763744,-74.00324957,71,KEY,CREDITCARD,19,FALSE
3396,Clinton St & 4 Place,4119.04,40.6783563,-74.00014502,71,KEY,CREDITCARD,25,FALSE
3397,Court St & Nelson St,4077.07,40.6763947,-73.99869893,71,KEY,CREDITCARD,25,FALSE
3398,Smith St & 9 St,4077.04,40.6746957,-73.99785768,71,KEY,CREDITCARD,23,FALSE
3399,7 St & 3 Ave,3996.01,40.67260298,-73.98983002,71,KEY,CREDITCARD,21,FALSE
3400,E 110 St & Madison Ave,7587.14,40.7961535,-73.94782145,71,KEY,CREDITCARD,24,TRUE
3401,2 Ave & 9 St,3996.04,40.6724811,-73.99331394,71,KEY,CREDITCARD,19,FALSE
3402,Court St & State St,4488.08,40.6902375,-73.99203074,71,KEY,CREDITCARD,23,FALSE
3403,4 Ave & 9 St,3955.05,40.6705135,-73.98876585,71,KEY,CREDITCARD,31,FALSE
3404,7 St & 5 Ave,3914.02,40.6704922,-73.98541675,71,KEY,CREDITCARD,27,FALSE
3405,5 St & 6 Ave,3874.01,40.6704836,-73.98208968,71,KEY,CREDITCARD,23,FALSE
3407,Union St & Nevins St,4143.03,40.679098,-73.98765475,71,KEY,CREDITCARD,15,FALSE
3408,Congress St & Clinton St,4455.07,40.6881529,-73.99520919,71,KEY,CREDITCARD,27,FALSE
3409,Bergen St & Smith St,4446.01,40.6867443,-73.99063168,71,KEY,CREDITCARD,35,FALSE
3410,Dean St & Hoyt St,4446.05,40.6864442,-73.98759104,71,KEY,CREDITCARD,31,FALSE
3411,Bond St & Bergen St,4404.1,40.6849668,-73.98620772,71,KEY,CREDITCARD,27,FALSE
3412,Pacific St & Nevins St,4362.04,40.6853761,-73.98302136,71,KEY,CREDITCARD,15,FALSE
3413,Wyckoff St & 3 Ave,4290.06,40.6827549,-73.98258555,71,KEY,CREDITCARD,22,FALSE
3414,Bergen St & Flatbush Ave,4281.08,40.68094472,-73.97567332,71,KEY,CREDITCARD,33,FALSE
3415,Prospect Pl & 6 Ave,4166.08,40.6793307,-73.97519523,71,KEY,CREDITCARD,25,FALSE
3416,7 Ave & Park Pl,4125.07,40.6776147,-73.97324283,71,KEY,CREDITCARD,17,FALSE
3417,Baltic St & 5 Ave,4208.11,40.6795766,-73.97854971,71,KEY,CREDITCARD,27,FALSE
3418,Plaza St West & Flatbush Ave,4010.13,40.6750207,-73.97111473,71,KEY,CREDITCARD,33,TRUE
3419,Douglass St & 4 Ave,4175.14,40.6792788,-73.98154004,71,KEY,CREDITCARD,27,FALSE
3420,Douglass St & 3 Ave,4217.02,40.6802133,-73.98432695,71,KEY,CREDITCARD,21,FALSE
3421,Hoyt St & Warren St,4330.09,40.6843549,-73.98901629,71,KEY,CREDITCARD,23,FALSE
3422,Columbia St & Degraw St,4422.04,40.6859296,-74.00242364,71,KEY,CREDITCARD,21,FALSE
3423,West Drive & Prospect Park West,3651.04,40.66106337,-73.97945255,71,KEY,CREDITCARD,29,TRUE
3424,E 106 St & Lexington Ave,7504.18,40.791976,-73.945993,71,KEY,CREDITCARD,27,FALSE
3425,2 Ave  & E 104 St,7436.11,40.7892105,-73.94370784,71,KEY,CREDITCARD,33,FALSE
3427,Lafayette St & Jersey St,5561.08,40.72430527,-73.99600983,71,KEY,CREDITCARD,40,FALSE
3428,8 Ave & W 16 St,6072.13,40.740983,-74.001702,71,KEY,CREDITCARD,25,FALSE
3429,Hanson Pl & Ashland Pl,4395.07,40.68506807,-73.9779076,71,KEY,CREDITCARD,39,FALSE
3430,Richardson St & N Henry St,5433.03,40.71907891,-73.9422369,71,KEY,CREDITCARD,19,FALSE
3431,E 35 St & 3 Ave,6313.02,40.746524,-73.977885,71,KEY,CREDITCARD,26,FALSE
3434,W 88 St & West End Ave,7484.07,40.79025417,-73.9771834,71,KEY,CREDITCARD,35,FALSE
3435,Grand St & Elizabeth St,5382.06,40.718822,-73.99596,71,KEY,CREDITCARD,45,FALSE
3436,Greenwich St & Hubert St,5470.1,40.721319,-74.010065,71,KEY,CREDITCARD,31,FALSE
3437,Riverside Dr & W 91 St,7524.16,40.79313481,-73.97700369,,KEY,CREDITCARD,0,FALSE
3438,E 76 St & 3 Ave,7092.07,40.77224854,-73.95842135,,KEY,CREDITCARD,31,FALSE
